pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019/3/9 23:55,2019/3/10 0:12,1,1.9,12,3.15,0,18.95,yellow,credit card,West Village,Two Bridges/Seward Park,Manhattan,Manhattan
2019/3/29 12:08,2019/3/29 12:28,3,2.26,12.5,0,0,15.8,yellow,cash,Lincoln Square East,Upper West Side South,Manhattan,Manhattan
2019/3/21 22:01,2019/3/21 22:08,1,0.9,6.5,2.05,0,12.35,yellow,credit card,East Village,Alphabet City,Manhattan,Manhattan
2019/3/13 18:59,2019/3/13 19:07,2,1.13,7,1.4,0,12.7,yellow,credit card,Penn Station/Madison Sq West,Union Sq,Manhattan,Manhattan
2019/3/6 21:43,2019/3/6 21:59,1,3.31,14,3.56,0,21.36,yellow,credit card,Meatpacking/West Village West,Financial District South,Manhattan,Manhattan
2019/3/18 21:29,2019/3/18 21:38,2,1.86,8.5,2.94,0,12.74,yellow,credit card,Morningside Heights,Central Harlem North,Manhattan,Manhattan
2019/3/5 20:47,2019/3/5 20:49,1,0.3,3.5,1,0,8.3,yellow,credit card,Greenwich Village North,Union Sq,Manhattan,Manhattan
2019/3/16 19:13,2019/3/16 19:53,6,3.77,24,0,0,27.3,yellow,cash,Little Italy/NoLiTa,Midtown East,Manhattan,Manhattan
2019/3/23 19:09,2019/3/23 19:19,1,1.56,9,2.46,0,14.76,yellow,credit card,Central Park,Upper West Side South,Manhattan,Manhattan
2019/3/3 8:49,2019/3/3 8:54,1,0.97,5.5,1.76,0,10.56,yellow,credit card,Garment District,East Chelsea,Manhattan,Manhattan
2019/3/6 17:51,2019/3/6 18:06,1,1.8,11,1,0,16.3,yellow,credit card,Midtown East,Union Sq,Manhattan,Manhattan
2019/3/30 8:43,2019/3/30 9:04,1,4.4,17.5,4.15,0,24.95,yellow,credit card,Upper East Side North,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019/3/3 7:36,2019/3/3 7:42,1,2.87,9.5,0,0,12.8,yellow,cash,Murray Hill,Yorkville West,Manhattan,Manhattan
2019/3/4 18:58,2019/3/4 19:06,1,1.65,7.5,0,0,11.8,yellow,cash,Greenwich Village North,Little Italy/NoLiTa,Manhattan,Manhattan
2019/3/19 17:26,2019/3/19 17:47,1,3.46,15,0,0,16.8,yellow,credit card,Long Island City/Hunters Point,Astoria,Queens,Queens
2019/3/13 22:28,2019/3/13 22:30,1,0.41,3.5,1.46,0,8.76,yellow,credit card,Little Italy/NoLiTa,Lower East Side,Manhattan,Manhattan
2019/3/21 19:51,2019/3/21 19:57,1,0.72,5.5,1.46,0,8.76,yellow,credit card,,,,
2019/3/3 16:53,2019/3/3 17:03,1,1.3,8,2.25,0,13.55,yellow,credit card,Penn Station/Madison Sq West,Midtown North,Manhattan,Manhattan
2019/3/1 17:15,2019/3/1 17:40,3,2.8,16.5,4.15,0,24.95,yellow,credit card,Hudson Sq,Clinton East,Manhattan,Manhattan
2019/3/21 12:27,2019/3/21 12:35,5,1.47,8,2,0,13.3,yellow,credit card,Upper West Side North,Morningside Heights,Manhattan,Manhattan
2019/3/19 18:32,2019/3/19 19:19,1,19.29,52,0,0,59.8,yellow,cash,JFK Airport,Lincoln Square East,Queens,Manhattan
2019/3/13 21:19,2019/3/13 21:36,1,3,13.5,3.46,0,20.76,yellow,credit card,Times Sq/Theatre District,Yorkville East,Manhattan,Manhattan
2019/3/28 15:10,2019/3/28 15:13,1,0.3,4,0,0,7.3,yellow,cash,Clinton East,Clinton East,Manhattan,Manhattan
2019/3/11 17:56,2019/3/11 18:06,1,1.1,7.5,2.95,0,14.75,yellow,credit card,Garment District,Clinton East,Manhattan,Manhattan
2019/3/15 22:02,2019/3/15 22:07,1,0.71,5.5,1,0,10.3,yellow,credit card,Gramercy,East Village,Manhattan,Manhattan
2019/3/7 13:16,2019/3/7 13:48,5,12.08,36.5,0,0,37.3,yellow,credit card,Long Island City/Hunters Point,Jamaica,Queens,Queens
2019/3/26 15:27,2019/3/26 15:41,1,1.9,11,2.86,0,17.16,yellow,credit card,TriBeCa/Civic Center,Gramercy,Manhattan,Manhattan
2019/3/5 0:26,2019/3/5 0:30,1,0.75,5,1,0,9.8,yellow,credit card,Midtown North,Lincoln Square West,Manhattan,Manhattan
2019/3/7 13:23,2019/3/7 13:32,1,1.2,7.5,2.16,0,12.96,yellow,credit card,Clinton East,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019/3/2 13:17,2019/3/2 13:28,1,1.8,9.5,0,0,12.8,yellow,cash,SoHo,Meatpacking/West Village West,Manhattan,Manhattan
2019/3/10 15:12,2019/3/10 15:16,1,0.82,5.5,1,0,9.8,yellow,credit card,Upper East Side South,Upper East Side North,Manhattan,Manhattan
2019/3/12 4:41,2019/3/12 4:46,1,1.8,7,1.5,0,12.3,yellow,credit card,Midtown Center,Upper East Side North,Manhattan,Manhattan
2019/3/16 19:03,2019/3/16 19:12,1,0.95,7,0,0,10.3,yellow,cash,Flatiron,Greenwich Village South,Manhattan,Manhattan
2019/3/7 19:50,2019/3/7 20:01,2,1.21,9,2,0,15.3,yellow,credit card,TriBeCa/Civic Center,Lower East Side,Manhattan,Manhattan
2019/3/7 0:07,2019/3/7 0:17,1,2.09,9.5,3.32,0,16.62,yellow,credit card,Penn Station/Madison Sq West,East Village,Manhattan,Manhattan
2019/3/22 15:07,2019/3/22 15:10,1,0.5,4.5,0,0,7.8,yellow,cash,TriBeCa/Civic Center,TriBeCa/Civic Center,Manhattan,Manhattan
2019/3/8 14:11,2019/3/8 14:34,1,2.3,15,3.65,0,21.95,yellow,credit card,Union Sq,World Trade Center,Manhattan,Manhattan
2019/3/8 19:29,2019/3/8 19:47,1,2.75,13,0,0,17.3,yellow,cash,Meatpacking/West Village West,Murray Hill,Manhattan,Manhattan
2019/3/19 19:15,2019/3/19 19:27,2,1.31,9,0,0,13.3,yellow,cash,Midtown East,Midtown South,Manhattan,Manhattan
2019/3/16 20:53,2019/3/16 21:01,2,1.15,7,0,0,10.8,yellow,cash,East Chelsea,Midtown Center,Manhattan,Manhattan
2019/3/14 9:49,2019/3/14 9:55,1,1.2,6.5,1,0,10.8,yellow,credit card,Upper West Side North,Lincoln Square West,Manhattan,Manhattan
2019/3/10 1:43,2019/3/10 1:53,5,2.13,9.5,0,0,13.3,yellow,cash,Sutton Place/Turtle Bay North,Clinton East,Manhattan,Manhattan
2019/3/28 21:12,2019/3/28 21:14,2,0.63,4,0,0,7.8,yellow,cash,Yorkville West,Yorkville West,Manhattan,Manhattan
2019/3/22 10:20,2019/3/22 10:38,2,2.15,12.5,2,0,17.8,yellow,credit card,UN/Turtle Bay South,Union Sq,Manhattan,Manhattan
2019/3/8 19:52,2019/3/8 20:03,1,1.89,9.5,2,0,15.8,yellow,credit card,Lower East Side,Midtown South,Manhattan,Manhattan
2019/3/26 15:30,2019/3/26 15:42,1,1.2,9,0,0,12.3,yellow,,TriBeCa/Civic Center,Battery Park City,Manhattan,Manhattan
2019/3/31 2:04,2019/3/31 2:10,6,1.28,7,1,0,11.8,yellow,credit card,Clinton East,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019/3/14 18:41,2019/3/14 19:09,1,4.3,20,0,0,24.3,yellow,cash,Garment District,Bloomingdale,Manhattan,Manhattan
2019/3/14 13:19,2019/3/14 13:35,6,5.63,19,4.46,0,26.76,yellow,credit card,Sutton Place/Turtle Bay North,Seaport,Manhattan,Manhattan
2019/3/1 6:46,2019/3/1 6:50,1,1.02,5,1.66,0,9.96,yellow,credit card,Midtown East,Union Sq,Manhattan,Manhattan
2019/3/11 14:00,2019/3/11 14:05,1,0.49,4.5,0,0,7.8,yellow,cash,Midtown East,Murray Hill,Manhattan,Manhattan
2019/3/3 0:19,2019/3/3 0:48,1,9.16,29,3,0,35.8,yellow,credit card,Clinton East,Brooklyn Heights,Manhattan,Brooklyn
2019/3/12 5:36,2019/3/12 5:42,3,1.21,6.5,2.06,0,12.36,yellow,credit card,Penn Station/Madison Sq West,Times Sq/Theatre District,Manhattan,Manhattan
2019/3/6 10:18,2019/3/6 10:26,1,1.2,7.5,2.15,0,12.95,yellow,credit card,Union Sq,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019/3/2 16:08,2019/3/2 16:21,1,2.23,10.5,2.76,0,16.56,yellow,credit card,Midtown Center,Greenwich Village South,Manhattan,Manhattan
2019/3/28 19:17,2019/3/28 19:31,1,1.49,10,2.86,0,17.16,yellow,credit card,Penn Station/Madison Sq West,Clinton East,Manhattan,Manhattan
2019/3/12 18:34,2019/3/12 18:37,1,0.6,4.5,1.75,0,10.55,yellow,credit card,Upper West Side North,Manhattan Valley,Manhattan,Manhattan
2019/3/3 9:00,2019/3/3 9:09,6,2.56,9.5,1.5,0,14.3,yellow,credit card,Upper West Side North,Upper East Side South,Manhattan,Manhattan
2019/3/5 1:00,2019/3/5 1:11,1,2.7,11,3.7,0,18.5,yellow,credit card,Times Sq/Theatre District,Yorkville East,Manhattan,Manhattan
2019/3/8 11:25,2019/3/8 11:50,3,10.36,100,20.56,0,123.36,yellow,credit card,TriBeCa/Civic Center,,Manhattan,
2019/3/27 19:03,2019/3/27 19:22,5,9.73,28,5,0,34.8,yellow,credit card,LaGuardia Airport,Fort Greene,Queens,Brooklyn
2019/3/10 4:05,2019/3/10 4:31,1,9.97,30,6.76,0,40.56,yellow,credit card,Lower East Side,Hamilton Heights,Manhattan,Manhattan
2019/3/26 13:46,2019/3/26 13:56,1,1.69,8.5,0,0,11.8,yellow,cash,Upper East Side South,Lincoln Square West,Manhattan,Manhattan
2019/3/30 12:30,2019/3/30 12:38,1,1.05,6.5,1.96,0,11.76,yellow,credit card,Times Sq/Theatre District,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019/3/14 13:21,2019/3/14 13:30,1,1.37,8,0,0,11.3,yellow,cash,Kips Bay,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019/3/9 20:18,2019/3/9 20:22,2,0.85,5,1.76,0,10.56,yellow,credit card,Sutton Place/Turtle Bay North,Murray Hill,Manhattan,Manhattan
2019/3/3 3:07,2019/3/3 3:27,1,8.6,26.5,0,0,30.3,yellow,cash,Yorkville West,Belmont,Manhattan,Bronx
2019/3/13 17:27,2019/3/13 17:31,1,0.68,4.5,2.2,0,11,yellow,credit card,Lenox Hill East,Lenox Hill West,Manhattan,Manhattan
2019/3/17 13:16,2019/3/17 13:40,1,2.9,17,0,0,20.3,yellow,cash,Clinton East,Lenox Hill East,Manhattan,Manhattan
2019/3/22 8:43,2019/3/22 8:51,1,0.55,6.5,1.96,0,11.76,yellow,credit card,Union Sq,Murray Hill,Manhattan,Manhattan
2019/3/2 21:42,2019/3/2 22:01,1,2.5,13.5,3.45,0,20.75,yellow,credit card,SoHo,Murray Hill,Manhattan,Manhattan
2019/3/13 21:49,2019/3/13 22:02,1,2.68,11,1,0,15.8,yellow,credit card,East Chelsea,Alphabet City,Manhattan,Manhattan
2019/3/3 12:55,2019/3/3 13:01,1,0.85,5.5,0,0,8.8,yellow,cash,Midtown Center,Murray Hill,Manhattan,Manhattan
2019/3/13 21:44,2019/3/13 21:53,1,1.35,8,2.36,0,14.16,yellow,credit card,Midtown East,Upper East Side South,Manhattan,Manhattan
2019/3/11 16:12,2019/3/11 16:24,1,1.79,9.5,0,0,13.8,yellow,cash,Upper West Side North,Upper East Side North,Manhattan,Manhattan
2019/3/11 12:12,2019/3/11 12:37,1,11.8,33.5,10.6,5.76,53.16,yellow,credit card,Lenox Hill East,Flatbush/Ditmas Park,Manhattan,Brooklyn
2019/3/3 18:43,2019/3/3 18:48,5,0.63,5.5,1,0,9.8,yellow,credit card,Times Sq/Theatre District,Clinton West,Manhattan,Manhattan
2019/3/25 16:03,2019/3/25 16:48,1,15,46,9.55,0,57.35,yellow,credit card,JFK Airport,East Williamsburg,Queens,Brooklyn
2019/3/27 20:49,2019/3/27 21:22,2,3.34,21,0,0,24.8,yellow,credit card,Clinton East,Penn Station/Madison Sq West,Manhattan,Manhattan
2019/3/31 11:21,2019/3/31 11:27,1,1.21,6.5,0,0,9.8,yellow,cash,Midtown South,Union Sq,Manhattan,Manhattan
2019/3/23 8:57,2019/3/23 8:57,1,0.02,2.5,0,0,3.3,yellow,cash,Sutton Place/Turtle Bay North,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019/3/13 15:56,2019/3/13 16:07,1,0.94,8,0,0,11.3,yellow,cash,Midtown Center,East Chelsea,Manhattan,Manhattan
2019/3/17 5:14,2019/3/17 5:20,1,1.6,7,2.15,0,12.95,yellow,credit card,Lincoln Square East,Penn Station/Madison Sq West,Manhattan,Manhattan
2019/3/28 9:20,2019/3/28 9:38,2,1.27,11.5,0,0,14.8,yellow,cash,Midtown East,Clinton East,Manhattan,Manhattan
2019/3/25 15:01,2019/3/25 15:07,5,0.9,6,2.32,0,11.62,yellow,credit card,Midtown North,Lincoln Square East,Manhattan,Manhattan
2019/3/5 10:08,2019/3/5 11:08,1,9.99,42,9.06,0,54.36,yellow,credit card,LaGuardia Airport,East Village,Queens,Manhattan
2019/3/8 2:56,2019/3/8 3:07,1,2.4,10.5,0,0,14.3,yellow,,Murray Hill,West Village,Manhattan,Manhattan
2019/3/2 12:12,2019/3/2 12:20,1,1.53,7.5,2.16,0,12.96,yellow,credit card,Union Sq,Murray Hill,Manhattan,Manhattan
2019/3/24 10:25,2019/3/24 10:32,6,1.89,7.5,0.54,0,11.34,yellow,credit card,Midtown East,Greenwich Village North,Manhattan,Manhattan
2019/3/14 11:56,2019/3/14 12:10,1,3.1,12.5,0,0,15.8,yellow,cash,Sutton Place/Turtle Bay North,Long Island City/Hunters Point,Manhattan,Queens
2019/3/5 19:15,2019/3/5 19:39,1,7.8,26,7.2,5.75,43.25,yellow,credit card,LaGuardia Airport,Midtown East,Queens,Manhattan
2019/3/9 2:24,2019/3/9 2:32,1,1.4,8,0,0,11.8,yellow,cash,Gramercy,Garment District,Manhattan,Manhattan
2019/3/26 18:00,2019/3/26 18:15,5,2.27,12,4.08,0,20.38,yellow,credit card,UN/Turtle Bay South,Upper East Side North,Manhattan,Manhattan
2019/3/1 19:29,2019/3/1 19:37,1,1.1,6.5,1.2,0,12,yellow,credit card,UN/Turtle Bay South,Murray Hill,Manhattan,Manhattan
2019/3/7 23:11,2019/3/7 23:28,1,7.16,22,1,0,26.8,yellow,credit card,Clinton East,Washington Heights South,Manhattan,Manhattan
2019/3/4 23:42,2019/3/5 0:06,1,6,22,0,0,25.8,yellow,cash,Flatiron,Astoria,Manhattan,Queens
2019/3/29 20:22,2019/3/29 20:46,5,2.61,15.5,3.86,0,23.16,yellow,credit card,Murray Hill,West Village,Manhattan,Manhattan
2019/3/13 15:34,2019/3/13 16:34,1,14.15,49.5,0,5.76,56.06,yellow,credit card,Garment District,Bensonhurst East,Manhattan,Brooklyn
2019/3/5 21:25,2019/3/5 21:31,1,0.6,5.5,0,0,9.3,yellow,cash,Lincoln Square East,Times Sq/Theatre District,Manhattan,Manhattan
2019/3/21 20:15,2019/3/21 20:23,1,1.46,7.5,2.26,0,13.56,yellow,credit card,Clinton West,Upper West Side South,Manhattan,Manhattan
2019/3/14 19:51,2019/3/14 20:03,1,2.01,10,1.7,0,16,yellow,credit card,Midtown Center,Yorkville East,Manhattan,Manhattan
2019/3/20 10:41,2019/3/20 10:48,5,0.68,6,0,0,9.3,yellow,cash,Union Sq,Penn Station/Madison Sq West,Manhattan,Manhattan
2019/3/5 19:07,2019/3/5 19:26,2,4.4,16.5,0,0,20.8,yellow,cash,Clinton East,Two Bridges/Seward Park,Manhattan,Manhattan
2019/3/19 6:20,2019/3/19 6:24,1,1.8,7,2.5,0,12.8,yellow,credit card,Upper East Side North,Midtown North,Manhattan,Manhattan
2019/3/20 15:19,2019/3/20 15:22,1,0.5,4,0,0,7.3,yellow,cash,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019/3/7 15:43,2019/3/7 16:10,1,7.6,26.5,1,0,29.3,yellow,credit card,JFK Airport,Kew Gardens Hills,Queens,Queens
2019/3/6 23:37,2019/3/6 23:49,1,2.41,11,0,0,12.3,yellow,cash,Manhattan Valley,Central Harlem North,Manhattan,Manhattan
2019/3/7 10:18,2019/3/7 10:34,1,2.3,12,0,0,15.3,yellow,cash,Little Italy/NoLiTa,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn
2019/3/15 5:54,2019/3/15 5:59,1,1.28,6,0,0,9.8,yellow,cash,Murray Hill,East Chelsea,Manhattan,Manhattan
2019/3/7 18:42,2019/3/7 19:17,2,10.18,33.5,5,5.76,48.56,yellow,credit card,LaGuardia Airport,East Village,Queens,Manhattan
2019/3/30 10:54,2019/3/30 11:03,1,1.47,7.5,2.16,0,12.96,yellow,credit card,East Chelsea,SoHo,Manhattan,Manhattan
2019/3/8 21:36,2019/3/8 21:47,1,2.26,10,0,0,13.8,yellow,cash,West Chelsea/Hudson Yards,Upper West Side North,Manhattan,Manhattan
2019/3/8 7:22,2019/3/8 7:34,1,1.83,9.5,1,0,13.8,yellow,credit card,Midtown East,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019/3/1 21:42,2019/3/1 21:59,1,5.36,18.5,4.46,0,26.76,yellow,credit card,Financial District South,Clinton East,Manhattan,Manhattan
2019/3/3 12:20,2019/3/3 12:55,6,19.94,52,0,5.76,61.06,yellow,cash,Upper East Side South,JFK Airport,Manhattan,Queens
2019/3/20 19:57,2019/3/20 20:00,1,0.53,4,2.34,0,10.14,yellow,credit card,Lincoln Square East,Upper West Side South,Manhattan,Manhattan
2019/3/19 10:22,2019/3/19 10:29,1,0.87,6.5,0,0,9.8,yellow,cash,Union Sq,Midtown South,Manhattan,Manhattan
2019/3/18 10:58,2019/3/18 11:06,1,0.94,6.5,0,0,9.8,yellow,cash,Midtown South,Midtown Center,Manhattan,Manhattan
2019/3/3 20:41,2019/3/3 21:00,2,3.9,15.5,0,0,19.3,yellow,cash,Midtown Center,Chinatown,Manhattan,Manhattan
2019/3/10 9:43,2019/3/10 9:53,3,1,7.5,3.2,0,14,yellow,credit card,Midtown East,Midtown Center,Manhattan,Manhattan
2019/3/26 18:52,2019/3/26 19:05,2,2.4,11,1.5,0,16.8,yellow,credit card,Midtown Center,Yorkville East,Manhattan,Manhattan
2019/3/7 11:09,2019/3/7 11:19,2,0.94,8,2.82,0,14.12,yellow,credit card,Midtown North,Midtown East,Manhattan,Manhattan
2019/3/24 10:15,2019/3/24 10:17,1,0.4,3.5,0,0,6.8,yellow,cash,Gramercy,Union Sq,Manhattan,Manhattan
2019/3/1 9:52,2019/3/1 10:08,1,2.22,12,3.06,0,18.36,yellow,credit card,Yorkville East,Midtown East,Manhattan,Manhattan
2019/3/7 21:51,2019/3/7 22:00,1,1.4,8.5,1.1,0,13.4,yellow,credit card,Flatiron,Murray Hill,Manhattan,Manhattan
2019/3/10 20:09,2019/3/10 20:12,1,1.3,5.5,1.4,0,10.7,yellow,credit card,Lincoln Square West,Manhattan Valley,Manhattan,Manhattan
2019/3/20 18:37,2019/3/20 19:01,5,3.92,18,0,0,22.3,yellow,cash,Lincoln Square West,Union Sq,Manhattan,Manhattan
2019/3/16 11:24,2019/3/16 11:46,1,5.69,21,4.86,0,29.16,yellow,credit card,Lenox Hill East,Hudson Sq,Manhattan,Manhattan
2019/3/6 8:49,2019/3/6 8:58,3,1.4,8,0,0,11.3,yellow,cash,Upper West Side South,Central Park,Manhattan,Manhattan
2019/3/8 23:05,2019/3/8 23:29,3,17.41,52,0,5.76,61.06,yellow,cash,JFK Airport,Murray Hill,Queens,Manhattan
2019/3/17 21:29,2019/3/17 21:32,1,0.91,4.5,1.66,0,9.96,yellow,credit card,Lenox Hill West,Lenox Hill West,Manhattan,Manhattan
2019/3/10 12:21,2019/3/10 12:40,1,2.39,12.5,3.95,0,19.75,yellow,credit card,Midtown East,East Village,Manhattan,Manhattan
2019/3/17 0:00,2019/3/17 0:19,1,1.3,13,4,0,20.8,yellow,credit card,East Village,Two Bridges/Seward Park,Manhattan,Manhattan
2019/3/28 12:24,2019/3/28 12:28,2,0.95,5,1.66,0,9.96,yellow,credit card,Upper West Side North,Manhattan Valley,Manhattan,Manhattan
2019/3/4 22:09,2019/3/4 22:21,1,3.53,12,4,0,19.8,yellow,credit card,Lincoln Square West,East Chelsea,Manhattan,Manhattan
2019/3/9 18:57,2019/3/9 19:04,1,1.57,7,2,0,12.3,yellow,credit card,Lenox Hill West,Kips Bay,Manhattan,Manhattan
2019/3/5 9:39,2019/3/5 10:22,1,2.2,24.5,0,0,27.8,yellow,credit card,West Chelsea/Hudson Yards,Midtown East,Manhattan,Manhattan
2019/3/17 8:27,2019/3/17 8:35,1,1.42,7.5,2.16,0,12.96,yellow,credit card,Upper West Side South,Lincoln Square East,Manhattan,Manhattan
2019/3/21 13:30,2019/3/21 13:51,1,2.5,14.5,3.56,0,21.36,yellow,credit card,West Village,Clinton East,Manhattan,Manhattan
2019/3/21 23:38,2019/3/21 23:51,1,2.25,10,2.76,0,16.56,yellow,credit card,Greenwich Village South,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019/3/30 23:06,2019/3/30 23:22,1,2.38,12.5,4.08,0,20.38,yellow,credit card,Clinton East,Upper West Side North,Manhattan,Manhattan
2019/3/21 18:45,2019/3/21 18:52,5,0.71,6,2.06,0,12.36,yellow,credit card,Greenwich Village North,East Village,Manhattan,Manhattan
2019/3/30 17:28,2019/3/30 17:37,1,2.2,9,0,0,12.3,yellow,cash,East Village,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019/3/3 20:59,2019/3/3 21:02,1,0.54,4,1.56,0,9.36,yellow,credit card,East Chelsea,Clinton East,Manhattan,Manhattan
2019/3/21 17:18,2019/3/21 17:49,1,1.7,18.5,4.55,0,27.35,yellow,credit card,Flatiron,Clinton West,Manhattan,Manhattan
2019/3/1 11:15,2019/3/1 11:20,2,0.8,5,2.05,0,10.35,yellow,credit card,Yorkville West,Yorkville West,Manhattan,Manhattan
2019/3/8 17:44,2019/3/8 17:49,1,0.8,5.5,1.95,0,11.75,yellow,credit card,Yorkville East,Yorkville West,Manhattan,Manhattan
2019/3/2 7:36,2019/3/2 7:44,2,1.6,8,1.13,0,12.43,yellow,credit card,Yorkville East,Central Park,Manhattan,Manhattan
2019/3/29 22:21,2019/3/29 22:27,1,0.5,5.5,0,0,9.3,yellow,cash,Midtown East,Midtown East,Manhattan,Manhattan
2019/3/12 16:23,2019/3/12 16:27,5,0.56,4.5,0,0,8.8,yellow,cash,Clinton East,Clinton East,Manhattan,Manhattan
2019/3/6 7:54,2019/3/6 8:21,1,7.1,25.5,4.32,0,33.12,yellow,credit card,Battery Park City,Midtown East,Manhattan,Manhattan
2019/3/1 23:48,2019/3/2 0:01,1,1.3,9.5,2.65,0,15.95,yellow,credit card,Lower East Side,Greenwich Village North,Manhattan,Manhattan
2019/3/16 23:51,2019/3/17 0:00,2,1.3,7.5,2.26,0,13.56,yellow,credit card,Union Sq,East Chelsea,Manhattan,Manhattan
2019/3/18 12:51,2019/3/18 12:56,1,0.9,6,1.85,0,11.15,yellow,credit card,Upper West Side South,Upper East Side North,Manhattan,Manhattan
2019/3/18 16:01,2019/3/18 16:07,1,0.7,5.5,3,0,12.8,yellow,credit card,Lincoln Square East,Midtown North,Manhattan,Manhattan
2019/3/6 1:15,2019/3/6 1:35,5,5.19,18.5,5.58,0,27.88,yellow,credit card,East Village,Bedford,Manhattan,Brooklyn
2019/3/27 18:04,2019/3/27 18:11,2,0.55,5.5,5,0,14.8,yellow,credit card,Murray Hill,UN/Turtle Bay South,Manhattan,Manhattan
2019/3/6 19:03,2019/3/6 19:21,1,7.4,22.5,5,5.76,37.56,yellow,credit card,LaGuardia Airport,Yorkville West,Queens,Manhattan
2019/3/16 23:48,2019/3/16 23:56,1,1.69,7.5,1.76,0,10.56,yellow,credit card,East Williamsburg,Greenpoint,Brooklyn,Brooklyn
2019/3/2 19:01,2019/3/2 19:08,0,1.4,7,0,0,10.3,yellow,,Upper East Side South,Murray Hill,Manhattan,Manhattan
2019/3/2 20:26,2019/3/2 20:41,3,2.49,11.5,3.06,0,20.31,yellow,credit card,Times Sq/Theatre District,Midtown East,Manhattan,Manhattan
2019/3/4 8:40,2019/3/4 9:12,1,16.3,52,12.2,5.76,73.26,yellow,credit card,Upper West Side South,South Ozone Park,Manhattan,Queens
2019/3/7 11:13,2019/3/7 11:26,2,2.01,10.5,2.76,0,16.56,yellow,credit card,Morningside Heights,Upper West Side South,Manhattan,Manhattan
2019/3/6 14:41,2019/3/6 14:47,5,0.79,6,2.32,0,11.62,yellow,credit card,Greenwich Village South,Lower East Side,Manhattan,Manhattan
2019/3/15 17:56,2019/3/15 18:01,1,1,5.5,2,0,9.3,yellow,credit card,Sunnyside,Sunnyside,Queens,Queens
2019/3/8 15:28,2019/3/8 15:32,1,0.52,4.5,1.5,0,9.3,yellow,credit card,Lincoln Square East,Lincoln Square East,Manhattan,Manhattan
2019/3/6 9:50,2019/3/6 10:01,6,1.08,8.5,2.36,0,14.16,yellow,credit card,Lenox Hill West,UN/Turtle Bay South,Manhattan,Manhattan
2019/3/8 20:17,2019/3/8 20:42,2,3.5,17,4.15,0,24.95,yellow,credit card,Financial District North,Midtown South,Manhattan,Manhattan
2019/3/13 20:43,2019/3/13 21:01,1,1.7,11.5,0,0,15.3,yellow,cash,Lincoln Square East,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019/3/29 22:48,2019/3/29 23:00,1,4.9,16,0,0,17.3,yellow,credit card,JFK Airport,Baisley Park,Queens,Queens
2019/3/2 19:09,2019/3/2 19:26,3,3.77,14.5,3.56,0,21.36,yellow,credit card,Midtown South,Yorkville West,Manhattan,Manhattan
2019/3/27 21:56,2019/3/27 22:05,1,1.99,8.5,0,0,12.3,yellow,cash,Greenwich Village North,Murray Hill,Manhattan,Manhattan
2019/3/25 10:36,2019/3/25 10:47,1,0.96,8,0,0,11.3,yellow,cash,Penn Station/Madison Sq West,Midtown Center,Manhattan,Manhattan
2019/3/24 14:18,2019/3/24 14:34,1,1.86,11.5,0,0,14.8,yellow,cash,SoHo,Gramercy,Manhattan,Manhattan
2019/3/30 10:34,2019/3/30 10:41,1,1.86,8.5,2.95,0,14.75,yellow,credit card,Murray Hill,Upper East Side South,Manhattan,Manhattan
2019/3/11 11:31,2019/3/11 11:40,1,1,7,2.05,0,12.35,yellow,credit card,Lenox Hill West,Upper East Side North,Manhattan,Manhattan
2019/3/30 17:41,2019/3/30 18:10,1,5.31,22,5.06,0,30.36,yellow,credit card,Upper East Side North,Penn Station/Madison Sq West,Manhattan,Manhattan
2019/3/1 9:32,2019/3/1 9:37,1,0.5,4.5,0,0,7.8,yellow,cash,Clinton East,Times Sq/Theatre District,Manhattan,Manhattan
2019/3/26 8:56,2019/3/26 9:23,1,3.4,18,5.45,0,27.25,yellow,credit card,Times Sq/Theatre District,TriBeCa/Civic Center,Manhattan,Manhattan
2019/3/11 22:53,2019/3/11 23:05,1,1.99,10,2.76,0,16.56,yellow,credit card,Union Sq,Two Bridges/Seward Park,Manhattan,Manhattan
2019/3/6 17:15,2019/3/6 17:19,3,0.7,5,0,0,9.3,yellow,cash,Lincoln Square West,Lincoln Square East,Manhattan,Manhattan
2019/3/2 19:50,2019/3/2 20:04,2,1.6,10,2.75,0,16.55,yellow,credit card,TriBeCa/Civic Center,East Village,Manhattan,Manhattan
2019/3/10 23:48,2019/3/11 0:10,1,9.5,28.5,7.61,5.76,45.67,yellow,credit card,LaGuardia Airport,Sutton Place/Turtle Bay North,Queens,Manhattan
